tile_id,source_file,x,y,0: Building,1: Clutter,2: Vegetation,3: Water,4: Background,5: Car,entropy
c2e8370ca3_3340CAC7AEOPENPIPELINE_2184_27,c2e8370ca3_3340CAC7AEOPENPIPELINE,2184,27,0.0,0.011976280249655247,0.0,0.0,0.9880236983299255,0.0,0.09362709522247314
c2e8370ca3_3340CAC7AEOPENPIPELINE_2184_1051,c2e8370ca3_3340CAC7AEOPENPIPELINE,2184,1051,0.0,0.008549731224775314,0.0,0.0,0.9914502501487732,0.0,0.0710177794098854
1d4fbe33f3_F1BE1D4184INSPIRE_457_211,1d4fbe33f3_F1BE1D4184INSPIRE,457,211,0.13283437490463257,0.0008232156396843493,0.17033982276916504,0.012211826629936695,0.6819039583206177,0.0018868140177801251,1.3015981912612915
1d4fbe33f3_F1BE1D4184INSPIRE_457_1235,1d4fbe33f3_F1BE1D4184INSPIRE,457,1235,0.21833613514900208,0.008162054233253002,0.20005668699741364,0.03514464199542999,0.5383004546165466,0.0,1.6511328220367432
1d4fbe33f3_F1BE1D4184INSPIRE_457_2259,1d4fbe33f3_F1BE1D4184INSPIRE,457,2259,0.316311776638031,0.007608192972838879,0.16642457246780396,0.028539545834064484,0.4809776246547699,0.0001382960908813402,1.6654584407806396
1d4fbe33f3_F1BE1D4184INSPIRE_457_3283,1d4fbe33f3_F1BE1D4184INSPIRE,457,3283,0.3178015351295471,0.009791437536478043,0.15786296129226685,0.024901632219552994,0.4859052002429962,0.0037372480146586895,1.6801140308380127
1d4fbe33f3_F1BE1D4184INSPIRE_457_4307,1d4fbe33f3_F1BE1D4184INSPIRE,457,4307,0.30057984590530396,0.004547851625829935,0.16792215406894684,0.022572286427021027,0.5043779015541077,0.0,1.610387921333313
1d4fbe33f3_F1BE1D4184INSPIRE_1481_211,1d4fbe33f3_F1BE1D4184INSPIRE,1481,211,0.19402121007442474,0.0032391296699643135,0.25384166836738586,0.03705345466732979,0.5106166005134583,0.0012279729126021266,1.671059250831604
1d4fbe33f3_F1BE1D4184INSPIRE_1481_1235,1d4fbe33f3_F1BE1D4184INSPIRE,1481,1235,0.3493140637874603,0.0037930968683212996,0.18045447766780853,0.014179275371134281,0.4522590637207031,0.0,1.611129641532898
1d4fbe33f3_F1BE1D4184INSPIRE_1481_2259,1d4fbe33f3_F1BE1D4184INSPIRE,1481,2259,0.25697576999664307,0.0033534003887325525,0.14688102900981903,0.006804083473980427,0.5841554403305054,0.0018302545649930835,1.45646071434021
1d4fbe33f3_F1BE1D4184INSPIRE_1481_3283,1d4fbe33f3_F1BE1D4184INSPIRE,1481,3283,0.3031924366950989,0.003588256658986211,0.1480141580104828,0.014377825893461704,0.5270091891288757,0.003818126395344734,1.5647783279418945
1d4fbe33f3_F1BE1D4184INSPIRE_1481_4307,1d4fbe33f3_F1BE1D4184INSPIRE,1481,4307,0.1582546830177307,0.0,0.16974855959415436,0.014626827090978622,0.6573699116706848,0.0,1.3422225713729858
551063e3c5_8FCB044F58INSPIRE_61_252,551063e3c5_8FCB044F58INSPIRE,61,252,0.33655881881713867,0.1330418884754181,0.053949709981679916,0.0,0.46861305832862854,0.007836507633328438,1.7104283571243286
ec09336a6f_06BA0AF311OPENPIPELINE_47_436,ec09336a6f_06BA0AF311OPENPIPELINE,47,436,0.0,0.005237971432507038,0.45138242840766907,0.0,0.5433796048164368,0.0,1.0358400344848633
ec09336a6f_06BA0AF311OPENPIPELINE_47_1460,ec09336a6f_06BA0AF311OPENPIPELINE,47,1460,0.0,0.004447991959750652,0.2504575550556183,0.0,0.7450944781303406,0.0,0.8513011336326599
ec09336a6f_06BA0AF311OPENPIPELINE_47_2484,ec09336a6f_06BA0AF311OPENPIPELINE,47,2484,0.0,0.006897719576954842,0.42521932721138,0.0,0.5678829550743103,0.0,1.0377079248428345
ec09336a6f_06BA0AF311OPENPIPELINE_47_3508,ec09336a6f_06BA0AF311OPENPIPELINE,47,3508,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
ec09336a6f_06BA0AF311OPENPIPELINE_1071_436,ec09336a6f_06BA0AF311OPENPIPELINE,1071,436,0.028705596923828125,0.018840789794921875,0.14738082885742188,0.0,0.7904319763183594,0.01464080810546875,1.019526720046997
ec09336a6f_06BA0AF311OPENPIPELINE_1071_1460,ec09336a6f_06BA0AF311OPENPIPELINE,1071,1460,0.0,0.004779815673828125,0.05920219421386719,0.0,0.9360179901123047,0.0,0.3675740957260132
ec09336a6f_06BA0AF311OPENPIPELINE_1071_2484,ec09336a6f_06BA0AF311OPENPIPELINE,1071,2484,0.04951899126172066,0.00527710048481822,0.3176128566265106,0.0,0.625733494758606,0.0018575394060462713,1.220261573791504
ec09336a6f_06BA0AF311OPENPIPELINE_1071_3508,ec09336a6f_06BA0AF311OPENPIPELINE,1071,3508,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
ec09336a6f_06BA0AF311OPENPIPELINE_2095_436,ec09336a6f_06BA0AF311OPENPIPELINE,2095,436,0.08768432587385178,0.015060704201459885,0.25573617219924927,0.0,0.6309794187545776,0.010539358481764793,1.390577793121338
ec09336a6f_06BA0AF311OPENPIPELINE_2095_1460,ec09336a6f_06BA0AF311OPENPIPELINE,2095,1460,0.0,0.006038665771484375,0.4274272918701172,0.0,0.5665340423583984,0.0,1.033071756362915
ec09336a6f_06BA0AF311OPENPIPELINE_2095_2484,ec09336a6f_06BA0AF311OPENPIPELINE,2095,2484,0.0733610987663269,0.009482072666287422,0.45418938994407654,0.0,0.46201732754707336,0.0009501151507720351,1.3815841674804688
ec09336a6f_06BA0AF311OPENPIPELINE_2095_3508,ec09336a6f_06BA0AF311OPENPIPELINE,2095,3508,0.34626609086990356,0.01050521433353424,0.49403688311576843,0.0,0.14569006860256195,0.003501738188788295,1.5348824262619019
ec09336a6f_06BA0AF311OPENPIPELINE_3119_436,ec09336a6f_06BA0AF311OPENPIPELINE,3119,436,0.0,0.0014511706540361047,0.43662941455841064,0.0,0.5599535703659058,0.0019658301025629044,1.0218241214752197
ec09336a6f_06BA0AF311OPENPIPELINE_3119_1460,ec09336a6f_06BA0AF311OPENPIPELINE,3119,1460,0.0,0.0020751953125,0.42217063903808594,0.0,0.5757541656494141,0.0,1.002292513847351
ec09336a6f_06BA0AF311OPENPIPELINE_3119_2484,ec09336a6f_06BA0AF311OPENPIPELINE,3119,2484,0.0,0.0011316480813547969,0.3806764781475067,0.0,0.6181918382644653,0.0,0.9704432487487793
ec09336a6f_06BA0AF311OPENPIPELINE_3119_3508,ec09336a6f_06BA0AF311OPENPIPELINE,3119,3508,0.24792718887329102,0.005087976343929768,0.46366775035858154,0.0,0.28331705927848816,0.0,1.5672262907028198
ec09336a6f_06BA0AF311OPENPIPELINE_4143_436,ec09336a6f_06BA0AF311OPENPIPELINE,4143,436,0.0,0.004116058349609375,0.1490612030029297,0.0,0.8458423614501953,0.000980377197265625,0.6560458540916443
ec09336a6f_06BA0AF311OPENPIPELINE_4143_1460,ec09336a6f_06BA0AF311OPENPIPELINE,4143,1460,0.000347137451171875,0.08209228515625,0.018123626708984375,0.0,0.8994369506835938,0.0,0.5424565672874451
ec09336a6f_06BA0AF311OPENPIPELINE_4143_2484,ec09336a6f_06BA0AF311OPENPIPELINE,4143,2484,0.0,0.014547348022460938,0.19243240356445312,0.0,0.7922725677490234,0.0007476806640625,0.8202207684516907
ec09336a6f_06BA0AF311OPENPIPELINE_4143_3508,ec09336a6f_06BA0AF311OPENPIPELINE,4143,3508,0.03222363814711571,0.007893294095993042,0.32112810015678406,0.0,0.6387549638748169,0.0,1.1541465520858765
ec09336a6f_06BA0AF311OPENPIPELINE_5167_436,ec09336a6f_06BA0AF311OPENPIPELINE,5167,436,0.001316070556640625,0.01914215087890625,0.170379638671875,0.0,0.8091621398925781,0.0,0.8040479421615601
ec09336a6f_06BA0AF311OPENPIPELINE_5167_1460,ec09336a6f_06BA0AF311OPENPIPELINE,5167,1460,0.30071258544921875,0.07809829711914062,0.04847145080566406,0.0,0.5696430206298828,0.00307464599609375,1.508384108543396
ec09336a6f_06BA0AF311OPENPIPELINE_5167_2484,ec09336a6f_06BA0AF311OPENPIPELINE,5167,2484,0.0,0.07765165716409683,0.25847578048706055,0.0,0.6568676233291626,0.007004959974437952,1.2392207384109497
ec09336a6f_06BA0AF311OPENPIPELINE_5167_3508,ec09336a6f_06BA0AF311OPENPIPELINE,5167,3508,0.0,0.0005779266357421875,0.7001495361328125,0.0,0.2992725372314453,0.0,0.8871535062789917
ec09336a6f_06BA0AF311OPENPIPELINE_6191_436,ec09336a6f_06BA0AF311OPENPIPELINE,6191,436,0.0,0.0,0.7432466745376587,0.0,0.2567533254623413,0.0,0.8218075633049011
ec09336a6f_06BA0AF311OPENPIPELINE_6191_1460,ec09336a6f_06BA0AF311OPENPIPELINE,6191,1460,0.0,0.0,0.7515478730201721,0.0,0.2484521120786667,0.0,0.8088156580924988
ec09336a6f_06BA0AF311OPENPIPELINE_6191_2484,ec09336a6f_06BA0AF311OPENPIPELINE,6191,2484,0.0,0.02013709768652916,0.4267759621143341,0.0,0.5499980449676514,0.003088888479396701,1.1378566026687622
ec09336a6f_06BA0AF311OPENPIPELINE_6191_3508,ec09336a6f_06BA0AF311OPENPIPELINE,6191,3508,0.0007804016931913793,0.05383341759443283,0.396905779838562,0.0,0.5484803915023804,0.0,1.2393627166748047
c6d131e346_536DE05ED2OPENPIPELINE_375_88,c6d131e346_536DE05ED2OPENPIPELINE,375,88,0.0,0.003759409300982952,0.05056033656001091,0.0,0.9456802606582642,0.0,0.32418715953826904
c6d131e346_536DE05ED2OPENPIPELINE_375_1112,c6d131e346_536DE05ED2OPENPIPELINE,375,1112,0.0,0.030376464128494263,0.0,0.0,0.9696235656738281,0.0,0.19627638161182404
c6d131e346_536DE05ED2OPENPIPELINE_375_2136,c6d131e346_536DE05ED2OPENPIPELINE,375,2136,0.0,0.017442286014556885,0.015027787536382675,0.0,0.9675299525260925,0.0,0.2389722615480423
c6d131e346_536DE05ED2OPENPIPELINE_1399_88,c6d131e346_536DE05ED2OPENPIPELINE,1399,88,0.004811420105397701,0.012633810751140118,0.07059426605701447,0.0,0.910295844078064,0.0016646491130813956,0.5254897475242615
c6d131e346_536DE05ED2OPENPIPELINE_1399_1112,c6d131e346_536DE05ED2OPENPIPELINE,1399,1112,0.0014600753784179688,0.06544685363769531,0.03516197204589844,0.0,0.8979310989379883,0.0,0.5804873108863831
c6d131e346_536DE05ED2OPENPIPELINE_1399_2136,c6d131e346_536DE05ED2OPENPIPELINE,1399,2136,0.0,0.019933564588427544,0.024225933477282524,1.362656257697381e-05,0.9558268785476685,0.0,0.3051457405090332
c6d131e346_536DE05ED2OPENPIPELINE_2423_88,c6d131e346_536DE05ED2OPENPIPELINE,2423,88,0.0,0.0,0.9966009259223938,0.0,0.0033990482334047556,0.0,0.032770026475191116
c6d131e346_536DE05ED2OPENPIPELINE_2423_1112,c6d131e346_536DE05ED2OPENPIPELINE,2423,1112,0.0,0.021709000691771507,0.2634410262107849,0.0,0.7148499488830566,0.0,0.9731261730194092
c6d131e346_536DE05ED2OPENPIPELINE_2423_2136,c6d131e346_536DE05ED2OPENPIPELINE,2423,2136,0.0,0.005858783610165119,0.012799112126231194,0.03614699840545654,0.9451950788497925,0.0,0.3739253282546997
2ef883f08d_F317F9C1DFOPENPIPELINE_497_238,2ef883f08d_F317F9C1DFOPENPIPELINE,497,238,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_497_1262,2ef883f08d_F317F9C1DFOPENPIPELINE,497,1262,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_497_2286,2ef883f08d_F317F9C1DFOPENPIPELINE,497,2286,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_497_3310,2ef883f08d_F317F9C1DFOPENPIPELINE,497,3310,0.0,0.0,0.9997124671936035,0.0,0.0002875190693885088,0.0,0.003797282464802265
2ef883f08d_F317F9C1DFOPENPIPELINE_497_4334,2ef883f08d_F317F9C1DFOPENPIPELINE,497,4334,0.0,0.0,0.7756524682044983,0.11228963732719421,0.1120578795671463,0.0,0.9923743009567261
2ef883f08d_F317F9C1DFOPENPIPELINE_497_5358,2ef883f08d_F317F9C1DFOPENPIPELINE,497,5358,0.0,0.0,0.7277834415435791,0.0531502403318882,0.219066321849823,0.0,1.0385340452194214
2ef883f08d_F317F9C1DFOPENPIPELINE_497_6382,2ef883f08d_F317F9C1DFOPENPIPELINE,497,6382,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_238,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,238,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_1262,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,1262,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_2286,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,2286,0.0,0.0,0.9993956089019775,0.0,0.0006043756729923189,0.0,0.007333963643759489
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_3310,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,3310,0.0,0.000621423649135977,0.7504920959472656,0.03871753439307213,0.2101689577102661,0.0,0.97197026014328
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_4334,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,4334,0.0,0.0,0.722091019153595,0.12807348370552063,0.1498355120420456,0.0,1.1292645931243896
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_5358,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,5358,0.0,0.0010041705099865794,0.6866511106491089,0.0,0.3123447000980377,0.0,0.9067680239677429
2ef883f08d_F317F9C1DFOPENPIPELINE_1521_6382,2ef883f08d_F317F9C1DFOPENPIPELINE,1521,6382,0.0,0.012558463960886002,0.14885897934436798,0.0,0.8385825753211975,0.0,0.7013502717018127
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_238,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,238,0.0,0.0,0.9991649389266968,0.0,0.0008350730640813708,0.0,0.009743662551045418
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_1262,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,1262,0.0,0.0,0.9405291080474854,0.039133455604314804,0.02033742144703865,0.0,0.3804522752761841
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_2286,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,2286,0.0,0.0,0.5828731060028076,0.21601314842700958,0.2011137753725052,0.0,1.3968344926834106
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_3310,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,3310,0.0,0.0,0.5860705375671387,0.08442912250757217,0.32950034737586975,0.0,1.280602216720581
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_4334,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,4334,0.0,0.0008106231689453125,0.3244037628173828,0.0,0.6747856140136719,0.0,0.9181405305862427
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_5358,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,5358,0.0,0.0,0.516636848449707,0.0,0.48336315155029297,0.0,0.9992012977600098
2ef883f08d_F317F9C1DFOPENPIPELINE_2545_6382,2ef883f08d_F317F9C1DFOPENPIPELINE,2545,6382,0.0,0.0067147864028811455,0.3886431157588959,0.0,0.6046420931816101,0.0,1.0172557830810547
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_238,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,238,0.0,0.0,0.9682233333587646,0.006118473596870899,0.025658177211880684,0.0,0.22568368911743164
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_1262,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,1262,0.0,0.0,0.5666592121124268,0.11401662230491638,0.31932419538497925,0.0,1.3474221229553223
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_2286,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,2286,0.0,0.0,0.5631757378578186,0.003339329967275262,0.43348491191864014,0.0,1.0167323350906372
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_3310,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,3310,0.0,0.008223357610404491,0.4478175938129425,0.0,0.542616605758667,0.0013424138305708766,1.0673766136169434
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_4334,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,4334,0.0,0.0015137713635340333,0.7752149701118469,0.0,0.22327125072479248,0.0,0.7819063663482666
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_5358,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,5358,0.0,0.0,0.9283380508422852,0.0,0.07166194915771484,0.0,0.3720954656600952
2ef883f08d_F317F9C1DFOPENPIPELINE_3569_6382,2ef883f08d_F317F9C1DFOPENPIPELINE,3569,6382,0.0,0.0,0.69929039478302,0.0,0.30070960521698,0.0,0.8821566104888916
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_238,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,238,0.0,0.0,0.698125422000885,0.13836796581745148,0.16350658237934113,0.0,1.1839330196380615
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_1262,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,1262,0.0,0.0,0.798765242099762,0.04372771456837654,0.1575070470571518,0.0,0.8763635754585266
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_2286,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,2286,0.0,0.0006475448608398438,0.7904453277587891,0.0,0.2089071273803711,0.0,0.7469627857208252
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_3310,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,3310,0.0,0.0012454986572265625,0.9069538116455078,0.0004911422729492188,0.0913095474243164,0.0,0.4605054259300232
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_4334,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,4334,0.0,0.0,0.9713994860649109,0.0,0.028600504621863365,0.0,0.18732430040836334
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_5358,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,5358,0.0,0.0,0.8493614196777344,3.910064697265625e-05,0.15059947967529297,0.0,0.6119583249092102
2ef883f08d_F317F9C1DFOPENPIPELINE_4593_6382,2ef883f08d_F317F9C1DFOPENPIPELINE,4593,6382,0.0,0.0,0.8831777572631836,0.0,0.11682222038507462,0.0,0.5201570987701416
c37dbfae2f_84B52814D2OPENPIPELINE_387_279,c37dbfae2f_84B52814D2OPENPIPELINE,387,279,0.0,0.05464649200439453,0.5302619934082031,0.0,0.4118490219116211,0.00324249267578125,1.268381118774414
c37dbfae2f_84B52814D2OPENPIPELINE_387_1303,c37dbfae2f_84B52814D2OPENPIPELINE,387,1303,0.0,0.014298439025878906,0.22332000732421875,0.0,0.757878303527832,0.0045032501220703125,0.9088453054428101
c37dbfae2f_84B52814D2OPENPIPELINE_387_2327,c37dbfae2f_84B52814D2OPENPIPELINE,387,2327,0.0,0.0,0.38602331280708313,0.0,0.5981987118721008,0.015778005123138428,1.0679957866668701
c37dbfae2f_84B52814D2OPENPIPELINE_1411_279,c37dbfae2f_84B52814D2OPENPIPELINE,1411,279,0.0,0.04027659073472023,0.6154377460479736,0.0,0.34428563714027405,0.0,1.1472610235214233
c37dbfae2f_84B52814D2OPENPIPELINE_1411_1303,c37dbfae2f_84B52814D2OPENPIPELINE,1411,1303,0.0,0.0039615631103515625,0.6523313522338867,0.0,0.3421468734741211,0.001560211181640625,0.9776147603988647
c37dbfae2f_84B52814D2OPENPIPELINE_1411_2327,c37dbfae2f_84B52814D2OPENPIPELINE,1411,2327,0.0,0.0,0.9453238248825073,0.0,0.05467617139220238,0.0,0.3059384226799011
c37dbfae2f_84B52814D2OPENPIPELINE_2435_279,c37dbfae2f_84B52814D2OPENPIPELINE,2435,279,0.04188749939203262,0.013552259653806686,0.536937415599823,0.010052007623016834,0.3968604803085327,0.0007103622192516923,1.3608269691467285
c37dbfae2f_84B52814D2OPENPIPELINE_2435_1303,c37dbfae2f_84B52814D2OPENPIPELINE,2435,1303,0.0,0.0029163360595703125,0.7512760162353516,0.0,0.24541473388671875,0.000392913818359375,0.8363543748855591
c37dbfae2f_84B52814D2OPENPIPELINE_2435_2327,c37dbfae2f_84B52814D2OPENPIPELINE,2435,2327,0.0,0.0,0.9969770908355713,0.0,0.0030228798277676105,0.0,0.02965574711561203
c37dbfae2f_84B52814D2OPENPIPELINE_3459_279,c37dbfae2f_84B52814D2OPENPIPELINE,3459,279,0.0,0.0126800537109375,0.7725448608398438,0.03777503967285156,0.1770000457763672,0.0,0.9882450103759766
c37dbfae2f_84B52814D2OPENPIPELINE_3459_1303,c37dbfae2f_84B52814D2OPENPIPELINE,3459,1303,0.0,0.07737335562705994,0.5938345789909363,0.0313880518078804,0.29740405082702637,0.0,1.4091987609863281
c37dbfae2f_84B52814D2OPENPIPELINE_3459_2327,c37dbfae2f_84B52814D2OPENPIPELINE,3459,2327,0.0,0.0,0.9974086880683899,0.0,0.002591283293440938,0.0,0.02599836140871048
c37dbfae2f_84B52814D2OPENPIPELINE_4483_279,c37dbfae2f_84B52814D2OPENPIPELINE,4483,279,0.0,0.006353315897285938,0.8264013528823853,0.0,0.16724532842636108,0.0,0.7051860094070435
c37dbfae2f_84B52814D2OPENPIPELINE_4483_1303,c37dbfae2f_84B52814D2OPENPIPELINE,4483,1303,0.0,0.032549917697906494,0.4757072627544403,0.0,0.48954126238822937,0.0022015359718352556,1.194629192352295
c37dbfae2f_84B52814D2OPENPIPELINE_4483_2327,c37dbfae2f_84B52814D2OPENPIPELINE,4483,2327,0.0,0.0,0.9983561635017395,0.0,0.0016438572201877832,0.0,0.017573272809386253
c37dbfae2f_84B52814D2OPENPIPELINE_5507_279,c37dbfae2f_84B52814D2OPENPIPELINE,5507,279,0.0,0.0,0.9475951194763184,0.0,0.052404869347810745,0.0,0.2965262830257416
c37dbfae2f_84B52814D2OPENPIPELINE_5507_1303,c37dbfae2f_84B52814D2OPENPIPELINE,5507,1303,0.0,0.007976172491908073,0.3449155390262604,0.0,0.6459325551986694,0.0011757172178477049,1.0040079355239868
c37dbfae2f_84B52814D2OPENPIPELINE_5507_2327,c37dbfae2f_84B52814D2OPENPIPELINE,5507,2327,0.06784095615148544,0.0,0.8771912455558777,0.0,0.053933773189783096,0.00103400566149503,0.6666194796562195
c37dbfae2f_84B52814D2OPENPIPELINE_6531_279,c37dbfae2f_84B52814D2OPENPIPELINE,6531,279,0.0,0.0,0.996195912361145,0.0,0.0038041011430323124,0.0,0.036056045442819595
c37dbfae2f_84B52814D2OPENPIPELINE_6531_1303,c37dbfae2f_84B52814D2OPENPIPELINE,6531,1303,0.0,0.015672683715820312,0.3004302978515625,0.0,0.6838970184326172,0.0,0.9900606274604797
c37dbfae2f_84B52814D2OPENPIPELINE_6531_2327,c37dbfae2f_84B52814D2OPENPIPELINE,6531,2327,0.08333969116210938,0.019229888916015625,0.5277853012084961,0.0,0.3687448501586914,0.0009002685546875,1.4348312616348267
c37dbfae2f_84B52814D2OPENPIPELINE_7555_279,c37dbfae2f_84B52814D2OPENPIPELINE,7555,279,0.0,0.0,0.8899204134941101,0.0,0.1100795790553093,0.0,0.5001561045646667
c37dbfae2f_84B52814D2OPENPIPELINE_7555_1303,c37dbfae2f_84B52814D2OPENPIPELINE,7555,1303,0.05315403640270233,0.015317068435251713,0.49095770716667175,0.0,0.43635621666908264,0.004214948508888483,1.376586675643921
c37dbfae2f_84B52814D2OPENPIPELINE_7555_2327,c37dbfae2f_84B52814D2OPENPIPELINE,7555,2327,0.02150583826005459,0.01428203471004963,0.4159404933452606,0.0,0.5482715964317322,0.0,1.2084333896636963
c37dbfae2f_84B52814D2OPENPIPELINE_8579_279,c37dbfae2f_84B52814D2OPENPIPELINE,8579,279,0.0,0.0,0.0,0.0,0.0,0.0,2.5849623680114746
c37dbfae2f_84B52814D2OPENPIPELINE_8579_1303,c37dbfae2f_84B52814D2OPENPIPELINE,8579,1303,0.0,0.0,0.9992971420288086,0.0,0.0007028857944533229,0.0,0.00837610475718975
